,SitID,HorID,Pick,Quality,Tops
14230,112299,7000,175,1,t21
14231,112299,9000,        ,0,t15
14232,112299,9500,        ,0,e14
14233,112299,10000,183,2,t11
14234,112299,11000,185,3,t10.5
14235,112299,12000,189,1,e10
14236,112299,13000,189,1,mcmurray
14237,112299,14000,264,1,paleozoic
14238,112302,1000,        ,-1,mannville
14239,112302,2000,        ,-1,t61
14240,112302,3000,        ,-1,t51
14241,112302,4000,        ,-1,t41
14242,112302,5000,160.93,1,t31
14243,112302,6000,        ,-1,clw_wab
14244,112302,7000,172.52,1,t21
14245,112302,9000,176.78,2,t15
14246,112302,9500,176.78,2,e14
14247,112302,10000,179.83,1,t11
14248,112302,11000,182.27,2,t10.5
14249,112302,12000,186.54,1,e10
14250,112302,13000,186.54,1,mcmurray
14251,112302,14000,270.05,1,paleozoic
14252,112303,1000,        ,-1,mannville
14253,112303,2000,        ,-1,t61
14254,112303,3000,        ,-1,t51
14255,112303,4000,        ,-1,t41
14256,112303,5000,180,2,t31
14257,112303,6000,        ,-1,clw_wab
14258,112303,7000,192,1,t21
14259,112303,9000,198,3,t15
14260,112303,9500,198,3,e14
14261,112303,10000,200,1,t11
14262,112303,11000,201,3,t10.5
14263,112303,12000,205,1,e10
14264,112303,13000,205,1,mcmurray
14265,112303,14000,275,1,paleozoic
14266,112305,1000,128,1,mannville
14267,112305,2000,        ,-1,t61
14268,112305,3000,        ,-1,t51
14269,112305,4000,        ,-1,t41
14270,112305,5000,267,2,t31
14271,112305,6000,        ,-1,clw_wab
14272,112305,7000,278.5,1,t21
14273,112305,9000,283.5,2,t15
14274,112305,9500,283.5,2,e14
14275,112305,10000,285.5,1,t11
14276,112305,11000,287.5,2,t10.5
14277,112305,12000,291,1,e10
14278,112305,13000,291,1,mcmurray
14279,112305,14000,356,1,paleozoic
14280,112311,1000,        ,-1,mannville
14281,112311,2000,        ,-1,t61
14282,112311,3000,        ,-1,t51
14283,112311,4000,        ,-1,t41
14284,112311,5000,220.07,2,t31
14285,112311,6000,        ,-1,clw_wab
14286,112311,7000,230.43,1,t21
14287,112311,9000,        ,0,t15
14288,112311,9500,        ,0,e14
14289,112311,10000,237.74,2,t11
14290,112311,11000,239.57,2,t10.5
14291,112311,12000,244.45,1,e10
14292,112311,13000,244.45,1,mcmurray
14293,112311,14000,310.9,1,paleozoic
14294,112312,1000,84,3,mannville
14295,112312,2000,        ,-1,t61
14296,112312,3000,        ,-1,t51
14297,112312,4000,        ,-1,t41
14298,112312,5000,225,1,t31
14299,112312,6000,        ,-1,clw_wab
14300,112312,7000,236,1,t21
14301,112312,9000,240,3,t15
14302,112312,9500,240,3,e14
14303,112312,10000,243,3,t11
14304,112312,11000,245,3,t10.5
14305,112312,12000,249,1,e10
14306,112312,13000,249,1,mcmurray
14307,112312,14000,310.5,1,paleozoic
14308,112314,1000,145.5,1,mannville
14309,112314,2000,        ,-1,t61
14310,112314,3000,        ,-1,t51
14311,112314,4000,        ,-1,t41
14312,112314,5000,286,1,t31
14313,112314,6000,        ,-1,clw_wab
14314,112314,7000,297,1,t21
14315,112314,9000,303,2,t15
14316,112314,9500,303,2,e14
14317,112314,10000,304.5,1,t11
14318,112314,11000,305.5,2,t10.5
14319,112314,12000,309,1,e10
14320,112314,13000,309,1,mcmurray
14321,112314,14000,376,1,paleozoic
14322,112317,1000,155,1,mannville
14323,112317,2000,        ,-1,t61
14324,112317,3000,        ,-1,t51
14325,112317,4000,        ,-1,t41
14326,112317,5000,298.5,1,t31
14327,112317,6000,        ,-1,clw_wab
14328,112317,7000,310,1,t21
14329,112317,9000,315,2,t15
14330,112317,9500,315,2,e14
14331,112317,10000,317,2,t11
14332,112317,11000,319.5,2,t10.5
14333,112317,12000,322.5,1,e10
14334,112317,13000,322.5,1,mcmurray
14335,112317,14000,389,1,paleozoic
14336,112318,1000,191,1,mannville
14337,112318,2000,        ,-1,t61
14338,112318,3000,        ,-1,t51
14339,112318,4000,        ,-1,t41
14340,112318,5000,330.5,1,t31
14341,112318,6000,        ,-1,clw_wab
14342,112318,7000,343,1,t21
14343,112318,9000,348,2,t15
14344,112318,9500,348,2,e14
14345,112318,10000,350,2,t11
14346,112318,11000,351.5,3,t10.5
14347,112318,12000,354.5,1,e10
14348,112318,13000,354.5,1,mcmurray
14349,112318,14000,411.5,1,paleozoic
14350,112319,1000,200,1,mannville
14351,112319,2000,        ,-1,t61
14352,112319,3000,        ,-1,t51
14353,112319,4000,        ,-1,t41
14354,112319,5000,337,1,t31
14355,112319,6000,        ,-1,clw_wab
14356,112319,7000,348,1,t21
14357,112319,9000,354,3,t15
14358,112319,9500,354,3,e14
14359,112319,10000,355,2,t11
14360,112319,11000,357,1,t10.5
14361,112319,12000,361.9,1,e10
14362,112319,13000,361.9,1,mcmurray
14363,112319,14000,420.5,1,paleozoic
14364,112323,1000,213.97,1,mannville
14365,112323,2000,        ,-1,t61
14366,112323,3000,        ,-1,t51
14367,112323,4000,        ,-1,t41
14368,112323,5000,349.3,1,t31
14369,112323,6000,        ,-1,clw_wab
14370,112323,7000,358.75,1,t21
14371,112323,9000,364.24,3,t15
14372,112323,9500,364.24,3,e14
14373,112323,10000,365.76,2,t11
14374,112323,11000,366.98,3,t10.5
14375,112323,12000,370.03,1,e10
14376,112323,13000,370.03,1,mcmurray
14377,112323,14000,418.8,1,paleozoic
14378,112324,1000,237,3,mannville
14379,112324,2000,        ,-1,t61
14380,112324,3000,        ,-1,t51
14381,112324,4000,        ,-1,t41
14382,112324,5000,370,1,t31
14383,112324,6000,        ,-1,clw_wab
14384,112324,7000,383,1,t21
14385,112324,9000,        ,0,t15
14386,112324,9500,        ,0,e14
14387,112324,10000,389,3,t11
14388,112324,11000,391,3,t10.5
14389,112324,12000,393.5,1,e10
14390,112324,13000,393.5,1,mcmurray
14391,112324,14000,443,1,paleozoic
14392,112325,1000,271.5,2,mannville
14393,112325,2000,        ,-1,t61
14394,112325,3000,        ,-1,t51
14395,112325,4000,        ,-1,t41
14396,112325,5000,397,1,t31
14397,112325,6000,        ,-1,clw_wab
14398,112325,7000,409,1,t21
14399,112325,9000,        ,0,t15
14400,112325,9500,        ,0,e14
14401,112325,10000,415,1,t11
14402,112325,11000,417,3,t10.5
14403,112325,12000,420,1,e10
14404,112325,13000,420,1,mcmurray
14405,112325,14000,443,1,paleozoic
14406,112328,1000,275.23,1,mannville
14407,112328,2000,        ,-1,t61
14408,112328,3000,        ,-1,t51
14409,112328,4000,        ,-1,t41
14410,112328,5000,413.61,1,t31
14411,112328,6000,        ,-1,clw_wab
14412,112328,7000,426.11,1,t21
14413,112328,9000,432.51,3,t15
14414,112328,9500,432.51,3,e14
14415,112328,10000,433.12,1,t11
14416,112328,11000,435.56,3,t10.5
14417,112328,12000,437.08,1,e10
14418,112328,13000,437.08,1,mcmurray
14419,112328,14000,488.9,1,paleozoic
14420,112329,1000,281.5,2,mannville
14421,112329,2000,        ,-1,t61
14422,112329,3000,        ,-1,t51
14423,112329,4000,        ,-1,t41
14424,112329,5000,411,1,t31
14425,112329,6000,        ,-1,clw_wab
14426,112329,7000,425,1,t21
14427,112329,9000,        ,0,t15
14428,112329,9500,        ,0,e14
14429,112329,10000,431,2,t11
14430,112329,11000,433,2,t10.5
14431,112329,12000,436,2,e10
14432,112329,13000,436,2,mcmurray
14433,112329,14000,473,1,paleozoic
14434,112330,1000,290,2,mannville
14435,112330,2000,        ,-1,t61
14436,112330,3000,        ,-1,t51
14437,112330,4000,        ,-1,t41
14438,112330,5000,423,1,t31
14439,112330,6000,        ,-1,clw_wab
14440,112330,7000,434.5,1,t21
14441,112330,9000,438,2,t15
14442,112330,9500,438,2,e14
14443,112330,10000,440,2,t11
14444,112330,11000,442,2,t10.5
14445,112330,12000,444,1,e10
14446,112330,13000,444,1,mcmurray
14447,112330,14000,490,1,paleozoic
14448,112331,1000,273.71,1,mannville
14449,112331,2000,        ,-1,t61
14450,112331,3000,        ,-1,t51
14451,112331,4000,        ,-1,t41
14452,112331,5000,409.96,1,t31
14453,112331,6000,        ,-1,clw_wab
14454,112331,7000,421.23,1,t21
14455,112331,9000,424.89,3,t15
14456,112331,9500,424.89,3,e14
14457,112331,10000,427.94,1,t11
14458,112331,11000,429.77,2,t10.5
14459,112331,12000,431.6,1,e10
14460,112331,13000,431.6,1,mcmurray
14461,112331,14000,480.36,1,paleozoic
14462,112332,1000,257.86,1,mannville
14463,112332,2000,        ,-1,t61
14464,112332,3000,        ,-1,t51
14465,112332,4000,        ,-1,t41
14466,112332,5000,395.94,1,t31
14467,112332,6000,        ,-1,clw_wab
14468,112332,7000,408.43,1,t21
14469,112332,9000,414.53,2,t15
14470,112332,9500,414.53,2,e14
14471,112332,10000,415.44,1,t11
14472,112332,11000,418.49,2,t10.5
14473,112332,12000,418.49,1,e10
14474,112332,13000,418.49,1,mcmurray
14475,112332,14000,474.27,2,paleozoic
14476,112333,1000,274.5,1,mannville
14477,112333,2000,        ,-1,t61
14478,112333,3000,        ,-1,t51
14479,112333,4000,        ,-1,t41
14480,112333,5000,411,1,t31
14481,112333,6000,        ,-1,clw_wab
14482,112333,7000,423,1,t21
14483,112333,9000,429.5,2,t15
14484,112333,9500,429.5,2,e14
14485,112333,10000,431,1,t11
14486,112333,11000,434,2,t10.5
14487,112333,12000,434,1,e10
14488,112333,13000,434,1,mcmurray
14489,112333,14000,492,1,paleozoic
14490,112335,1000,259.38,1,mannville
14491,112335,2000,        ,-1,t61
14492,112335,3000,        ,-1,t51
14493,112335,4000,        ,-1,t41
14494,112335,5000,399.9,1,t31
14495,112335,6000,        ,-1,clw_wab
14496,112335,7000,412.7,1,t21
14497,112335,9000,416.97,3,t15
14498,112335,9500,416.97,3,e14
14499,112335,10000,418.8,1,t11
14500,112335,11000,423.37,2,t10.5
14501,112335,12000,423.37,1,e10
14502,112335,13000,423.37,1,mcmurray
14503,112335,14000,473.35,1,paleozoic
14504,112337,1000,256.64,1,mannville
14505,112337,2000,        ,-1,t61
14506,112337,3000,        ,-1,t51
14507,112337,4000,        ,-1,t41
14508,112337,5000,398.68,1,t31
14509,112337,6000,        ,-1,clw_wab
14510,112337,7000,414.83,1,t21
14511,112337,9000,421.23,2,t15
14512,112337,9500,421.23,2,e14
14513,112337,10000,424.89,1,t11
14514,112337,11000,424.89,1,t10.5
14515,112337,12000,424.89,1,e10
14516,112337,13000,424.89,1,mcmurray
14517,112337,14000,473.05,1,paleozoic
14518,112339,1000,260.91,1,mannville
14519,112339,2000,        ,-1,t61
14520,112339,3000,        ,-1,t51
14521,112339,4000,        ,-1,t41
14522,112339,5000,405.08,1,t31
14523,112339,6000,        ,-1,clw_wab
14524,112339,7000,416.97,1,t21
14525,112339,9000,422.45,1,t15
14526,112339,9500,422.45,1,e14
14527,112339,10000,426.42,1,t11
14528,112339,11000,426.42,1,t10.5
14529,112339,12000,426.42,1,e10
14530,112339,13000,426.42,1,mcmurray
14531,112339,14000,480.97,3,paleozoic
14532,112340,1000,263.5,1,mannville
14533,112340,2000,        ,-1,t61
14534,112340,3000,        ,-1,t51
14535,112340,4000,        ,-1,t41
14536,112340,5000,413,1,t31
14537,112340,6000,        ,-1,clw_wab
14538,112340,7000,424,1,t21
14539,112340,9000,430.5,1,t15
14540,112340,9500,430.5,1,e14
14541,112340,10000,434,2,t11
14542,112340,11000,434,1,t10.5
14543,112340,12000,434,1,e10
14544,112340,13000,434,1,mcmurray
14545,112340,14000,487,1,paleozoic
14546,112341,1000,265,1,mannville
14547,112341,2000,        ,-1,t61
14548,112341,3000,        ,-1,t51
14549,112341,4000,        ,-1,t41
14550,112341,5000,412,1,t31
14551,112341,6000,        ,-1,clw_wab
14552,112341,7000,422,1,t21
14553,112341,9000,427,1,t15
14554,112341,9500,427,1,e14
14555,112341,10000,431,1,t11
14556,112341,11000,431,1,t10.5
14557,112341,12000,431,1,e10
14558,112341,13000,431,1,mcmurray
14559,112341,14000,483,1,paleozoic
14560,112344,1000,275.5,1,mannville
14561,112344,2000,        ,-1,t61
14562,112344,3000,        ,-1,t51
14563,112344,4000,        ,-1,t41
14564,112344,5000,416,1,t31
14565,112344,6000,        ,-1,clw_wab
14566,112344,7000,426.5,1,t21
14567,112344,9000,432,1,t15
14568,112344,9500,432,1,e14
14569,112344,10000,435.5,1,t11
14570,112344,11000,437.5,3,t10.5
14571,112344,12000,437.5,2,e10
14572,112344,13000,437.5,1,mcmurray
14573,112344,14000,491,1,paleozoic
14574,112347,1000,274.5,1,mannville
14575,112347,2000,        ,-1,t61
14576,112347,3000,        ,-1,t51
14577,112347,4000,        ,-1,t41
14578,112347,5000,421.5,1,t31
14579,112347,6000,        ,-1,clw_wab
14580,112347,7000,432,1,t21
14581,112347,9000,438.5,2,t15
14582,112347,9500,438.5,2,e14
14583,112347,10000,441,1,t11
14584,112347,11000,442,3,t10.5
14585,112347,12000,442,1,e10
14586,112347,13000,442,1,mcmurray
14587,112347,14000,495,1,paleozoic
14588,112349,1000,283.46,1,mannville
14589,112349,2000,        ,-1,t61
14590,112349,3000,        ,-1,t51
14591,112349,4000,        ,-1,t41
14592,112349,5000,434.04,1,t31
14593,112349,6000,        ,-1,clw_wab
14594,112349,7000,445.01,1,t21
14595,112349,9000,450.49,1,t15
14596,112349,9500,450.49,1,e14
14597,112349,10000,454.15,1,t11
14598,112349,11000,455.98,3,t10.5
14599,112349,12000,455.98,1,e10
14600,112349,13000,455.98,1,mcmurray
14601,112349,14000,514.2,2,paleozoic
14602,112350,1000,280.5,1,mannville
14603,112350,2000,        ,-1,t61
14604,112350,3000,        ,-1,t51
14605,112350,4000,        ,-1,t41
14606,112350,5000,429,1,t31
14607,112350,6000,        ,-1,clw_wab
14608,112350,7000,439.5,1,t21
14609,112350,9000,445,2,t15
14610,112350,9500,445,2,e14
14611,112350,10000,448,1,t11
14612,112350,11000,450,3,t10.5
14613,112350,12000,450,1,e10
14614,112350,13000,450,1,mcmurray
14615,112350,14000,500,2,paleozoic
14616,112352,1000,291.08,1,mannville
14617,112352,2000,        ,-1,t61
14618,112352,3000,        ,-1,t51
14619,112352,4000,        ,-1,t41
14620,112352,5000,439.52,1,t31
14621,112352,6000,        ,-1,clw_wab
14622,112352,7000,450.49,1,t21
14623,112352,9000,456.59,1,t15
14624,112352,9500,456.59,1,e14
14625,112352,10000,458.42,1,t11
14626,112352,11000,459.64,3,t10.5
14627,112352,12000,459.64,1,e10
14628,112352,13000,459.64,1,mcmurray
14629,112352,14000,510.24,1,paleozoic
14630,112355,1000,264,1,mannville
14631,112355,2000,        ,-1,t61
14632,112355,3000,        ,-1,t51
14633,112355,4000,        ,-1,t41
14634,112355,5000,410.5,1,t31
14635,112355,6000,        ,-1,clw_wab
14636,112355,7000,421,1,t21
14637,112355,9000,427,1,t15
14638,112355,9500,427,1,e14
14639,112355,10000,429,1,t11
14640,112355,11000,430,3,t10.5
14641,112355,12000,432,1,e10
14642,112355,13000,432,1,mcmurray
14643,112355,14000,488.5,1,paleozoic
14644,112356,1000,230.12,1,mannville
14645,112356,2000,        ,-1,t61
14646,112356,3000,        ,-1,t51
14647,112356,4000,        ,-1,t41
14648,112356,5000,382.22,1,t31
14649,112356,6000,        ,-1,clw_wab
14650,112356,7000,393.19,1,t21
14651,112356,9000,398.37,2,t15
14652,112356,9500,398.37,2,e14
14653,112356,10000,401.73,1,t11
14654,112356,11000,402.34,2,t10.5
14655,112356,12000,404.16,2,e10
14656,112356,13000,404.16,2,mcmurray
14657,112356,14000,452.63,1,paleozoic
14658,112357,1000,255.5,1,mannville
14659,112357,2000,        ,-1,t61
14660,112357,3000,        ,-1,t51
14661,112357,4000,        ,-1,t41
14662,112357,5000,405,1,t31
14663,112357,6000,        ,-1,clw_wab
14664,112357,7000,414,1,t21
14665,112357,9000,420.5,2,t15
14666,112357,9500,420.5,2,e14
14667,112357,10000,422.5,1,t11
14668,112357,11000,423.5,2,t10.5
14669,112357,12000,425.5,1,e10
14670,112357,13000,425.5,1,mcmurray
14671,112357,14000,478,1,paleozoic
14672,112358,1000,250,1,mannville
14673,112358,2000,        ,-1,t61
14674,112358,3000,        ,-1,t51
14675,112358,4000,        ,-1,t41
14676,112358,5000,400,1,t31
14677,112358,6000,        ,-1,clw_wab
14678,112358,7000,410,1,t21
14679,112358,9000,416,1,t15
14680,112358,9500,416,1,e14
14681,112358,10000,418,1,t11
14682,112358,11000,419.5,3,t10.5
14683,112358,12000,421.5,1,e10
14684,112358,13000,421.5,1,mcmurray
14685,112358,14000,472,1,paleozoic
14686,112359,1000,185,1,mannville
14687,112359,2000,        ,-1,t61
14688,112359,3000,        ,-1,t51
14689,112359,4000,        ,-1,t41
14690,112359,5000,342,1,t31
14691,112359,6000,        ,-1,clw_wab
14692,112359,7000,353.5,1,t21
14693,112359,9000,359.5,1,t15
14694,112359,9500,359.5,1,e14
14695,112359,10000,362,1,t11
14696,112359,11000,363,3,t10.5
14697,112359,12000,364,1,e10
14698,112359,13000,364,1,mcmurray
14699,112359,14000,410.5,3,paleozoic
14700,112361,1000,205,1,mannville
14701,112361,2000,        ,-1,t61
14702,112361,3000,        ,-1,t51
14703,112361,4000,        ,-1,t41
14704,112361,5000,360.5,1,t31
14705,112361,6000,        ,-1,clw_wab
14706,112361,7000,372,1,t21
14707,112361,9000,377,1,t15
14708,112361,9500,377,1,e14
14709,112361,10000,379.5,1,t11
14710,112361,11000,381,3,t10.5
14711,112361,12000,382,1,e10
14712,112361,13000,382,1,mcmurray
14713,112361,14000,428,1,paleozoic
14714,112362,1000,164.5,1,mannville
14715,112362,2000,        ,-1,t61
14716,112362,3000,        ,-1,t51
14717,112362,4000,        ,-1,t41
14718,112362,5000,318.5,1,t31
14719,112362,6000,        ,-1,clw_wab
14720,112362,7000,329,1,t21
14721,112362,9000,335,1,t15
14722,112362,9500,335,1,e14
14723,112362,10000,337,1,t11
14724,112362,11000,338.5,3,t10.5
14725,112362,12000,338.5,3,e10
14726,112362,13000,338.5,3,mcmurray
14727,112362,14000,386.5,1,paleozoic
14728,112366,1000,156.5,1,mannville
14729,112366,2000,        ,-1,t61
14730,112366,3000,        ,-1,t51
14731,112366,4000,        ,-1,t41
14732,112366,5000,318,1,t31
14733,112366,6000,        ,-1,clw_wab
14734,112366,7000,329,1,t21
14735,112366,9000,334,1,t15
14736,112366,9500,334,1,e14
14737,112366,10000,337,1,t11
14738,112366,11000,341,3,t10.5
14739,112366,12000,341,2,e10
14740,112366,13000,341,2,mcmurray
14741,112366,14000,384,2,paleozoic
14742,112368,1000,154,1,mannville
14743,112368,2000,        ,-1,t61
14744,112368,3000,        ,-1,t51
14745,112368,4000,        ,-1,t41
14746,112368,5000,314,1,t31
14747,112368,6000,        ,-1,clw_wab
14748,112368,7000,325,1,t21
14749,112368,9000,331,1,t15
14750,112368,9500,331,1,e14
14751,112368,10000,333,1,t11
14752,112368,11000,337,3,t10.5
14753,112368,12000,337,2,e10
14754,112368,13000,337,2,mcmurray
14755,112368,14000,375.5,2,paleozoic
14756,112369,1000,161,1,mannville
14757,112369,2000,        ,-1,t61
14758,112369,3000,        ,-1,t51
14759,112369,4000,        ,-1,t41
14760,112369,5000,318,1,t31
14761,112369,6000,        ,-1,clw_wab
14762,112369,7000,328,1,t21
14763,112369,9000,333.5,1,t15
14764,112369,9500,333.5,1,e14
14765,112369,10000,336,1,t11
14766,112369,11000,341,3,t10.5
14767,112369,12000,341,3,e10
14768,112369,13000,341,3,mcmurray
14769,112369,14000,370,1,paleozoic
14770,112371,1000,        ,-1,mannville
14771,112371,2000,        ,-1,t61
14772,112371,3000,        ,-1,t51
14773,112371,4000,        ,-1,t41
14774,112371,5000,300,1,t31
14775,112371,6000,        ,-1,clw_wab
14776,112371,7000,310,1,t21
14777,112371,9000,315.5,2,t15
14778,112371,9500,315.5,2,e14
14779,112371,10000,318,1,t11
14780,112371,11000,322,3,t10.5
14781,112371,12000,322,1,e10
14782,112371,13000,322,1,mcmurray
14783,112371,14000,346,2,paleozoic
14784,112373,1000,138.07,1,mannville
14785,112373,2000,        ,-1,t61
14786,112373,3000,        ,-1,t51
14787,112373,4000,        ,-1,t41
14788,112373,5000,294.44,1,t31
14789,112373,6000,        ,-1,clw_wab
14790,112373,7000,305.41,1,t21
14791,112373,9000,310.29,1,t15
14792,112373,9500,310.29,1,e14
14793,112373,10000,312.42,1,t11
14794,112373,11000,315.77,3,t10.5
14795,112373,12000,315.77,1,e10
14796,112373,13000,315.77,1,mcmurray
14797,112373,14000,327.05,4,paleozoic
14798,112374,1000,142,1,mannville
14799,112374,2000,        ,-1,t61
14800,112374,3000,        ,-1,t51
14801,112374,4000,        ,-1,t41
14802,112374,5000,299,1,t31
14803,112374,6000,        ,-1,clw_wab
14804,112374,7000,309,1,t21
14805,112374,9000,313,2,t15
14806,112374,9500,313,2,e14
14807,112374,10000,315.5,2,t11
14808,112374,11000,        ,0,t10.5
14809,112374,12000,        ,0,e10
14810,112374,13000,        ,0,mcmurray
14811,112374,14000,323,2,paleozoic
14812,112376,1000,        ,-1,mannville
14813,112376,2000,        ,-1,t61
14814,112376,3000,        ,-1,t51
14815,112376,4000,        ,-1,t41
14816,112376,5000,301.5,1,t31
14817,112376,6000,        ,-1,clw_wab
14818,112376,7000,311,1,t21
14819,112376,9000,315.5,2,t15
14820,112376,9500,315.5,2,e14
14821,112376,10000,318,2,t11
14822,112376,11000,        ,0,t10.5
14823,112376,12000,        ,0,e10
14824,112376,13000,        ,0,mcmurray
14825,112376,14000,321,1,paleozoic
14826,112377,1000,154.84,1,mannville
14827,112377,2000,        ,-1,t61
14828,112377,3000,        ,-1,t51
14829,112377,4000,        ,-1,t41
14830,112377,5000,315.16,1,t31
14831,112377,6000,        ,-1,clw_wab
14832,112377,7000,324.31,1,t21
14833,112377,9000,329.18,1,t15
14834,112377,9500,329.18,1,e14
14835,112377,10000,331.62,1,t11
14836,112377,11000,334.06,2,t10.5
14837,112377,12000,335.89,1,e10
14838,112377,13000,335.89,1,mcmurray
14839,112377,14000,350.52,1,paleozoic
14840,112378,1000,        ,-1,mannville
14841,112378,2000,        ,-1,t61
14842,112378,3000,        ,-1,t51
14843,112378,4000,        ,-1,t41
14844,112378,5000,309.07,1,t31
14845,112378,6000,        ,-1,clw_wab
14846,112378,7000,317.91,1,t21
14847,112378,9000,322.17,1,t15
14848,112378,9500,322.17,1,e14
14849,112378,10000,324.61,1,t11
14850,112378,11000,327.96,2,t10.5
14851,112378,12000,327.96,2,e10
14852,112378,13000,327.96,2,mcmurray
14853,112378,14000,328.88,2,paleozoic
14854,112380,1000,186.54,1,mannville
14855,112380,2000,        ,-1,t61
14856,112380,3000,        ,-1,t51
14857,112380,4000,326.75,1,t41
14858,112380,5000,346.25,1,t31
14859,112380,6000,        ,-1,clw_wab
14860,112380,7000,355.09,1,t21
14861,112380,9000,359.36,1,t15
14862,112380,9500,359.36,1,e14
14863,112380,10000,362.1,1,t11
14864,112380,11000,364.54,3,t10.5
14865,112380,12000,364.54,3,e10
14866,112380,13000,364.54,3,mcmurray
14867,112380,14000,366.67,2,paleozoic
14868,112381,1000,184.71,2,mannville
14869,112381,2000,        ,-1,t61
14870,112381,3000,        ,-1,t51
14871,112381,4000,320.04,1,t41
14872,112381,5000,338.33,1,t31
14873,112381,6000,        ,-1,clw_wab
14874,112381,7000,348.08,1,t21
14875,112381,9000,352.04,1,t15
14876,112381,9500,352.04,1,e14
14877,112381,10000,355.09,1,t11
14878,112381,11000,358.44,3,t10.5
14879,112381,12000,358.44,2,e10
14880,112381,13000,358.44,2,mcmurray
14881,112381,14000,359.97,1,paleozoic
14882,112382,1000,183.49,1,mannville
14883,112382,2000,        ,-1,t61
14884,112382,3000,        ,-1,t51
14885,112382,4000,324.61,1,t41
14886,112382,5000,341.99,1,t31
14887,112382,6000,        ,-1,clw_wab
14888,112382,7000,349.91,1,t21
14889,112382,9000,354.79,1,t15
14890,112382,9500,354.79,1,e14
14891,112382,10000,357.23,1,t11
14892,112382,11000,361.19,3,t10.5
14893,112382,12000,361.19,2,e10
14894,112382,13000,361.19,2,mcmurray
14895,112382,14000,365.15,1,paleozoic
14896,112383,1000,198.73,1,mannville
14897,112383,2000,        ,-1,t61
14898,112383,3000,        ,-1,t51
14899,112383,4000,349.91,1,t41
14900,112383,5000,366.37,1,t31
14901,112383,6000,373.08,1,clw_wab
14902,112383,7000,        ,0,t21
14903,112383,9000,381,1,t15
14904,112383,9500,381,1,e14
14905,112383,10000,383.44,1,t11
14906,112383,11000,387.71,2,t10.5
14907,112383,12000,387.71,2,e10
14908,112383,13000,387.71,2,mcmurray
14909,112383,14000,410.26,2,paleozoic
14910,112385,1000,190.2,1,mannville
14911,112385,2000,        ,-1,t61
14912,112385,3000,        ,-1,t51
14913,112385,4000,341.38,1,t41
14914,112385,5000,359.05,1,t31
14915,112385,6000,        ,-1,clw_wab
14916,112385,7000,364.54,2,t21
14917,112385,9000,372.47,1,t15
14918,112385,9500,372.47,1,e14
14919,112385,10000,375.51,1,t11
14920,112385,11000,377.95,3,t10.5
14921,112385,12000,377.95,3,e10
14922,112385,13000,377.95,3,mcmurray
14923,112385,14000,384.66,1,paleozoic
14924,112386,1000,185.93,1,mannville
14925,112386,2000,        ,-1,t61
14926,112386,3000,        ,-1,t51
14927,112386,4000,338.94,1,t41
14928,112386,5000,357.23,1,t31
14929,112386,6000,363.32,1,clw_wab
14930,112386,7000,        ,0,t21
14931,112386,9000,370.64,1,t15
14932,112386,9500,370.64,1,e14
14933,112386,10000,373.68,1,t11
14934,112386,11000,376.12,3,t10.5
14935,112386,12000,376.12,3,e10
14936,112386,13000,376.12,3,mcmurray
14937,112386,14000,378.56,1,paleozoic
14938,112387,1000,217,1,mannville
14939,112387,2000,        ,-1,t61
14940,112387,3000,        ,-1,t51
14941,112387,4000,367,1,t41
14942,112387,5000,388.5,1,t31
14943,112387,6000,        ,-1,clw_wab
14944,112387,7000,394,3,t21
14945,112387,9000,404,1,t15
14946,112387,9500,404,1,e14
14947,112387,10000,407,1,t11
14948,112387,11000,411,1,t10.5
14949,112387,12000,411,1,e10
14950,112387,13000,411,1,mcmurray
14951,112387,14000,443.5,1,paleozoic
14952,112388,1000,220.07,1,mannville
14953,112388,2000,        ,-1,t61
14954,112388,3000,        ,-1,t51
14955,112388,4000,366.37,1,t41
14956,112388,5000,387.71,2,t31
14957,112388,6000,392.58,1,clw_wab
14958,112388,7000,        ,0,t21
14959,112388,9000,402.34,1,t15
14960,112388,9500,402.34,1,e14
14961,112388,10000,405.38,1,t11
14962,112388,11000,409.04,1,t10.5
14963,112388,12000,409.04,1,e10
14964,112388,13000,409.04,1,mcmurray
14965,112388,14000,445.31,1,paleozoic
14966,112391,1000,219,1,mannville
14967,112391,2000,        ,-1,t61
14968,112391,3000,        ,-1,t51
14969,112391,4000,385,1,t41
14970,112391,5000,408,2,t31
14971,112391,6000,415,1,clw_wab
14972,112391,7000,        ,0,t21
14973,112391,9000,425.5,1,t15
14974,112391,9500,425.5,1,e14
14975,112391,10000,429,1,t11
14976,112391,11000,436,1,t10.5
14977,112391,12000,436,1,e10
14978,112391,13000,436,1,mcmurray
14979,112391,14000,451,2,paleozoic
14980,112395,1000,220,1,mannville
14981,112395,2000,        ,-1,t61
14982,112395,3000,        ,-1,t51
14983,112395,4000,372,1,t41
14984,112395,5000,393.5,2,t31
14985,112395,6000,398,1,clw_wab
14986,112395,7000,        ,0,t21
14987,112395,9000,407,1,t15
14988,112395,9500,407,1,e14
14989,112395,10000,410,1,t11
14990,112395,11000,416,1,t10.5
14991,112395,12000,416,1,e10
14992,112395,13000,416,1,mcmurray
14993,112395,14000,437,4,paleozoic
14994,112399,1000,222,1,mannville
14995,112399,2000,        ,-1,t61
14996,112399,3000,        ,-1,t51
